GeneID	GSM2476152	GSM2476153	GSM2476154	GSM2476155	GSM2476156	GSM2476157	GSM2476158	GSM2476159	GSM2476160	GSM2476161	GSM2476162
105375886	0	1	0	2	0	0	2	0	0	0	0
80243	0	0	0	0	17	0	0	0	0	10	0
105375888	0	0	0	0	0	0	0	0	0	0	0
286189	1	0	0	1	1	0	0	0	0	0	0
116328	10	6	66	9	8	4	8	23	2	14	4
107986951	1	1	0	0	0	1	0	312	0	0	0
100505718	0	1	0	1	0	1	0	0	0	0	0
100505739	0	3	0	0	0	0	0	0	0	0	0
23213	14	8239	8	24	58	40	75	787	812	1640	1062
81796	738	626	1055	849	667	1986	1219	800	742	1064	892
105375889	0	0	0	2	0	0	0	0	0	0	0
101929759	2	1	0	1	4	0	2	0	3	12	1
63978	0	0	0	0	0	1	0	0	0	0	0
10499	1593	2447	2412	2949	2893	1936	1472	2071	2464	1747	2554
101926892	0	0	0	0	0	0	0	266	0	0	0
105375890	0	0	0	0	0	0	0	0	0	0	0
23471	8537	14449	11431	11491	13959	18613	10639	11331	43052	15784	16222
286190	123	214	76	385	158	231	152	123	326	104	113
51110	499	806	291	1618	604	927	615	391	1255	396	450
389668	87	46	2	385	3	4	164	4	153	19	30
105375894	1	2	15	1	19	29	18	6	13	27	3
2138	16	30	280	8	329	444	220	91	124	496	31
102724772	0	0	0	0	0	0	0	0	0	1	0
105375892	0	0	0	0	0	0	0	1	0	0	0
107986890	0	0	0	0	0	0	0	0	1	9	0
9242	168	1	2728	239	769	192	1349	1152	19	19	310
100132891	368	28	4875	407	946	464	1146	1549	73	133	940
8989	50	224	903	64	289	78	245	374	14	100	160
105375896	1	0	22	1	7	1	2	0	1	0	1
392232	1	2	15	0	4	1	1	7	1	2	3
105375897	0	0	0	0	0	0	0	0	1	0	0
9312	0	0	0	0	1	0	2	0	12	92	0
101926908	0	0	0	0	0	0	0	0	0	1	0
7013	1279	2567	1627	2308	2760	1685	1509	1104	1216	1316	1181
157869	42	46	60	38	78	50	69	31	46	30	54
107986891	0	0	0	0	0	0	0	0	1	0	0
105375901	0	0	6	0	0	0	0	0	2	11	0
100130301	0	0	1	0	0	2	1	1	5	4	13
6129	22336	36847	33921	33136	56065	38294	40266	23738	31440	27623	29844
157506	3783	4204	3130	1487	693	1007	547	9167	1490	855	2745
101926926	8	15	6	5	2	4	5	44	4	4	14
105375899	0	0	0	0	0	0	0	0	0	0	0
100128126	4	4	2	2	3	4	6	17	1	0	1
27067	1183	3252	2216	1601	3391	2180	1434	1176	2040	1580	2197
105375902	6	13	2	14	9	22	8	17	3	5	5
55284	2178	2777	1622	3036	2940	3321	1844	1680	1981	1682	1571
101926947	1	8	0	0	2	4	1	2	1	0	2
6921	3597	3449	2457	3568	4487	4314	2302	1853	1848	1860	1716
54968	1405	1669	774	1606	2192	1246	1008	684	702	637	601
23643	75	48	52	728	294	251	57	324	39	346	69
105375903	0	0	1	0	0	0	0	0	0	1	0
56704	153	926	105	126	201	894	476	33	286	276	196
54332	662	690	871	885	1049	522	732	283	587	499	371
100847058	0	0	0	0	0	0	0	0	0	0	0
100847091	0	0	0	0	0	0	0	0	0	0	0
105375904	0	0	0	0	1	0	0	0	1	0	0
441355	0	0	0	1	2	0	1	0	22	0	0
100302260	0	0	0	0	0	0	0	0	0	0	0
51050	13	7	7	4	25	2	2	1	82	0	0
83690	440	645	880	45	987	556	466	354	428	1112	641
105375905	23	1	0	3	3	13	0	5	0	6	0
101805492	64	0	0	0	67	0	229	0	0	0	0
3174	101	131	27	387	256	86	103	0	4	123	52
105375906	1	0	0	1	52	0	0	8	0	1	0
102724858	0	0	0	0	78	0	0	18	0	0	0
101926978	119	101	42	53	8	154	462	12	843	93	12
107986952	2	0	0	0	0	1	0	0	2	1	0
100192378	7	142	12	1	88	144	8	2	76	1	5
79776	872	2136	1577	719	2202	3251	1885	449	2951	743	966
100422921	2	0	3	1	0	1	3	2	0	0	1
5828	1618	2300	3478	1982	2127	2811	1797	1776	1429	1737	1490
105375909	0	0	0	0	0	0	0	0	0	0	0
102724874	0	0	0	0	0	0	0	0	0	0	0
105375911	3	4	5	3	6	2	9	6	0	2	4
5569	2106	5971	2682	3553	1607	4595	1054	1469	253	2063	3159
101927003	4	8	2	16	6	9	1	6	0	3	4
51101	484	1162	874	1310	1325	579	395	661	664	695	1135
3574	31	170	276	173	285	223	29	47	54	62	102
101241902	5	15	19	8	51	19	7	8	12	14	25
105375914	24	96	96	111	78	58	12	23	20	53	35
112935892	6	42	20	85	4	22	3	8	5	1	4
105375912	0	4	6	2	2	1	1	2	2	2	2
105375913	0	44	42	12	34	14	7	6	17	27	11
107986892	0	0	0	0	0	0	0	0	0	0	0
105375915	0	0	0	0	0	0	0	0	0	0	0
113219456	0	0	0	0	0	0	0	0	0	0	0
105375916	0	2	0	0	0	0	0	0	0	0	0
11075	2	2145	3	2	0	0	0	0	0	0	10
107986893	0	0	0	0	0	0	0	0	0	0	0
23462	315	144	49	97	257	143	15	309	18	114	43
101927067	3	11	1	1	2	4	3	0	2	5	6
101927040	24	7	10	18	86	7	0	1	2	8	3
28957	821	1209	1032	1274	1625	1076	624	586	718	661	596
7163	2781	2231	29	3281	1247	2391	2399	80	956	940	1378
105375919	0	0	0	0	0	0	0	0	0	0	0
105375918	0	0	0	0	0	0	0	0	0	0	0
105375920	0	0	0	0	0	0	0	0	0	0	1
100847056	0	0	0	0	0	0	0	0	0	0	0
105375922	0	0	0	0	0	0	0	0	0	0	0
105375921	7	7	1	7	8	9	2	9	33	6	10
65986	809	721	7	1440	1442	928	217	894	1244	484	1066
619279	678	2	3	20	945	151	12	19	789	419	638
107986894	0	0	0	0	0	0	0	0	0	0	0
55824	982	244	4115	201	1625	1029	802	816	326	2596	563
105375924	18	0	9	8	0	3	3	1	0	7	0
2171	6063	5564	2440	4486	1941	2959	1656	703	326	2318	1361
105375925	0	5	0	1	0	0	0	0	0	4	2
105375926	0	0	0	0	0	0	0	0	0	0	0
5375	0	0	0	2	0	0	0	0	0	0	0
646480	0	0	0	0	0	0	0	0	0	0	0
101927118	1	2	0	4	0	0	0	0	0	3	0
2167	0	52	0	5	2	2	1	18	0	10	1
646486	0	2	0	1	0	0	0	0	0	0	0
650747	2	0	0	2	2	2	11	0	0	0	4
3612	1550	1029	1703	1712	3156	2976	830	903	643	1286	1060
347051	11	7	9	10	16	19	7	1	7	5	1
79752	1640	1204	1282	2176	2799	1604	2075	1248	1039	1165	1059
92421	422	98	61	1982	199	389	892	30	256	443	307
64089	582	696	978	1362	944	1650	629	601	872	983	971
105375928	2	4	12	16	15	4	10	9	13	7	8
105375929	0	0	0	0	0	0	0	0	0	0	0
105375930	0	0	0	0	0	0	0	0	0	0	1
105375931	0	0	0	0	0	0	0	0	0	0	0
107986953	0	0	0	0	0	0	0	0	0	0	0
101927141	0	0	0	0	0	0	0	0	0	0	0
103352670	0	154	0	0	0	0	0	2	0	0	0
105375932	0	1	0	0	0	0	0	0	0	0	0
138046	0	0	0	1	4	0	0	0	0	0	0
105375933	0	3	8	3	6	3	2	5	3	3	4
85444	70	995	1162	597	1545	1149	416	545	422	395	916
102723322	1	2	0	1	1	0	0	1	4	1	1
1875	554	414	402	941	599	342	430	157	232	359	283
401466	872	1209	940	1224	1373	1109	1131	797	951	800	698
105375936	1	3	3	2	3	2	3	0	1	0	2
105375935	0	0	0	0	1	0	0	0	0	0	0
377677	42	360	358	1283	504	367	233	97	335	367	360
759	3	0	0	1	1	0	2	0	0	0	0
761	11	14	18	43	10	25	490	5	19	12	98
100996348	2	9	5	45	6	3	61	1	5	3	16
760	53	412	34	716	115	45	160	25	16	20	32
105375937	1	0	1	0	0	0	0	0	0	0	0
101929601	0	0	0	0	0	0	0	0	0	0	0
101929627	0	0	0	0	0	0	0	0	0	0	0
100288527	0	0	0	0	0	0	0	0	0	0	0
100288562	0	0	0	0	0	0	0	0	0	0	0
105375622	1	1	0	0	0	0	0	0	0	0	0
107986954	0	0	0	1	0	3	0	0	0	0	0
85481	0	0	0	2	0	0	0	0	0	0	0
245972	54	25	0	55	8	2	4	6	2	53	18
105375623	0	0	0	0	0	0	0	0	0	0	0
157724	0	0	0	0	0	0	0	0	0	0	0
105375624	1	10	8	1	2	0	8	1	7	1	6
11059	1457	2596	1991	2505	2293	2222	1714	1561	1269	1507	1555
51115	1633	2231	2474	2339	3298	2000	1732	1361	1848	1663	1929
8895	6007	7782	4349	9819	8346	8253	6854	4633	4411	4943	5825
54714	0	2	3	0	4	0	3	0	0	3	3
107986895	0	2	0	3	0	0	0	0	0	2	2
168975	0	0	0	0	0	0	0	0	0	0	0
105375626	0	1	0	0	0	0	0	0	0	0	0
138009	0	1	0	1	1	0	0	0	0	0	0
105375628	0	0	0	0	0	1	0	2	0	0	0
4325	350	1883	1389	1569	2064	1611	263	1607	1165	503	3830
105375630	1	5	2	7	1	2	3	5	0	0	5
105375629	0	0	0	0	0	0	0	0	1	0	0
105375631	11	0	6	1	5	3	9	2	4	2	5
112268015	13	10	4	8	5	4	2	4	11	1	3
101929709	92	91	105	158	146	112	81	64	90	44	47
8767	2854	3399	1493	1994	2918	2150	813	1714	527	516	560
734	2886	2773	3437	3317	3129	3070	1301	2499	1765	1392	1642
4683	3831	3859	4184	6430	4370	3813	1893	2949	2670	2425	2388
1666	1117	1727	3463	1669	3608	2064	1738	1518	2056	1816	1685
793	16	2	1	3	1	0	0	0	16	7	4
100874052	0	0	1	0	0	0	0	0	0	0	0
107986955	0	0	0	0	0	0	0	0	0	0	0
101937451	0	1	0	0	0	0	0	0	1	0	0
169200	2372	1410	2552	2941	1678	3086	2868	958	1462	1727	1254
102724670	0	3	1	1	0	3	3	0	4	0	3
105375633	0	0	0	1	0	0	0	0	0	0	0
64168	152	494	289	232	520	483	288	274	185	11	357
105375635	0	3	0	0	7	1	0	0	0	1	0
105375634	3	3	3	3	12	1	0	3	2	0	1
100127983	152	579	259	198	608	604	355	331	166	5	341
55529	1254	818	1475	1222	1199	1011	460	788	479	674	804
100506365	697	1487	1855	1216	1843	2285	867	684	1117	902	802
51633	991	1863	1279	2782	2337	2466	835	527	771	648	736
100130742	15	15	27	18	33	26	32	7	22	9	4
100616245	0	0	0	0	0	0	0	0	0	0	0
115111	71	22	47	9	45	21	41	0	20	193	15
105375637	0	0	0	0	0	0	0	0	0	0	0
862	6	780	127	9	237	93	12	164	81	52	324
105375638	0	0	0	0	0	0	0	0	0	0	0
105375639	0	0	0	0	0	0	0	0	1	1	0
102724710	0	0	0	0	0	0	0	0	0	0	0
101926956	0	0	1	0	1	0	0	0	0	0	0
441369	0	0	1	0	0	1	0	0	0	0	0
286144	925	1296	1754	666	1979	1410	1647	1689	1707	1466	1719
102467005	0	0	0	0	0	0	0	0	0	0	0
389676	0	0	0	0	0	0	0	0	0	0	0
105375644	0	0	0	0	0	0	0	0	0	0	0
105375643	0	0	0	0	0	0	0	0	0	0	0
107986956	0	0	0	0	0	0	0	0	0	0	0
105375642	0	0	0	0	0	0	0	0	0	0	0
642924	5	4	8	5	8	7	48	8	18	3	5
105375641	0	0	0	0	0	0	0	0	0	0	0
137392	685	1016	642	1047	1449	741	1100	653	629	618	817
389677	1740	1763	1751	2391	3226	2563	1444	1389	1569	1419	1269
55472	45	40	31	47	112	74	24	42	30	23	25
105375645	4	1	1	2	0	2	2	0	0	0	1
91147	579	639	628	782	944	600	574	661	956	314	614
105375646	0	0	0	0	1	0	4	0	0	0	0
100616169	5	4	2	0	4	4	1	2	2	0	1
54704	3879	5687	5095	1865	8575	6140	5231	3564	4213	2143	2440
1015	0	0	2	30	8	3	24	14	2	45	14
105375647	2	11	1	1	16	0	2	12	2	15	11
105375648	0	0	0	0	0	0	0	0	0	0	0
2669	1104	1283	450	1856	1144	806	625	934	91	185	341
107986896	1	6	0	1	2	2	0	0	0	1	0
25788	854	1626	415	436	2230	1060	422	524	448	423	639
100861412	115	195	44	89	109	168	95	192	142	108	113
25962	3654	4803	3194	4347	8361	4601	3302	4266	4196	3359	3642
101926977	8	13	23	19	5	23	29	11	21	9	6
100288748	0	0	0	2	0	0	0	1	0	0	1
54845	10	3	1	247	0	0	2	9	0	2	4
286148	2252	1966	2764	2997	4179	3026	2212	2515	3548	2088	2987
55656	2465	3825	2936	4160	5593	4672	2497	1619	1777	2056	1585
9134	500	2358	541	520	2237	1779	411	214	462	472	641
137682	419	878	752	511	1503	1134	442	240	598	410	498
94241	777	589	1384	138	544	541	1067	604	3820	1803	2760
105375650	0	17	0	3	3	3	1	0	0	2	0
100500907	0	0	0	0	0	0	0	0	0	0	0
100422964	0	0	0	0	0	0	0	0	0	0	0
79666	397	1150	601	1140	1498	1025	854	621	504	911	783
619344	0	0	0	0	0	0	0	0	0	0	0
157657	191	511	214	447	506	318	210	230	143	185	215
100616530	0	1	4	1	4	2	2	2	3	1	2
100189248	0	0	0	0	1	0	0	0	2	1	0
107986957	0	0	0	1	0	0	0	0	0	3	0
100500773	0	0	0	1	0	0	0	0	0	0	1
392255	68	9	0	68	3	1519	10	24	2179	62	190
7381	4616	6495	4829	5276	8221	6226	5769	3592	5154	6091	4304
101927039	1	5	3	4	4	5	2	7	6	2	1
51001	736	1559	717	1558	1510	1041	746	439	515	464	349
9791	3497	6231	4875	4042	8564	7218	3324	2436	3452	3000	2524
105375652	1	8	3	3	5	4	3	1	3	2	2
102724804	0	0	0	0	0	1	0	0	0	0	0
105375653	0	0	0	0	0	0	0	0	0	0	0
6383	1023	129	1076	32	439	2227	4134	257	8629	8924	4170
10404	411	203	1391	169	729	615	981	417	1558	2571	1622
101927066	1	0	0	0	0	0	0	2	2	0	0
105375655	0	1	5	0	1	1	2	2	4	0	1
85453	1935	0	1	2	0	306	1	1513	3106	457	171
109617016	0	0	0	0	0	0	0	0	0	0	0
105375657	0	0	0	0	0	0	0	0	0	0	0
92140	8124	7970	7864	11628	15096	11305	7967	6920	6649	6952	7427
55353	5287	4999	3353	4925	7954	6893	6794	3726	6668	5041	3259
4147	399	6383	29	215	21	259	2837	45	7026	1233	3674
6156	21328	23324	20051	33268	34810	23905	29534	15403	17872	17104	16657
26775	26	15	11	15	31	42	18	15	23	12	8
203111	2	3	0	5	0	2	1	0	22	12	1
10247	807	758	529	203	712	597	653	495	407	411	311
10940	744	1630	659	883	2195	1386	738	473	385	493	360
105375660	0	0	0	0	0	0	0	0	1	0	0
79815	408	302	554	478	2050	577	553	388	427	483	289
105375659	0	0	0	0	4	0	0	2	0	0	0
107986870	1	0	0	0	1	0	0	0	0	0	0
113218497	0	0	0	0	0	0	0	2	1	0	1
3788	3	1	1	5	3	3	6	4	0	1	3
6788	1216	1217	671	1648	2204	1453	866	864	985	865	906
112268016	1	5	4	0	14	55	14	4	19	1	0
116039	85	69	91	50	174	269	21	37	199	51	10
107986872	0	3	0	4	1	2	2	1	3	2	0
105375666	28	63	19	22	54	42	19	47	21	56	33
107986871	13	13	14	19	47	15	16	18	35	20	15
157680	1331	3380	2565	2687	3355	3526	1685	2313	2257	1902	2459
693184	0	0	0	0	0	0	0	0	0	0	0
100126309	0	0	0	0	0	0	0	0	0	0	0
1345	3246	3027	3276	3133	3594	3292	3027	2056	2904	2478	1911
26166	6	1	12	0	6	23	1	2	25	1	0
109616982	0	0	0	0	0	0	0	0	0	0	0
286151	248	82	62	62	415	252	97	142	65	82	151
5440	2235	2649	1797	2702	2526	2893	1122	1264	1391	1475	1154
6674	1079	795	142	767	1010	1039	808	264	368	333	463
105375669	9	2	0	1	6	7	1	1	2	4	4
105375668	21	12	1	13	21	18	12	2	5	6	4
25897	1174	2253	1530	1502	2154	2335	1986	1296	2102	1629	1709
100616451	0	0	0	0	0	0	0	0	0	0	0
105375670	0	0	0	0	0	0	0	0	0	1	0
107986959	1	0	0	0	0	0	4	0	0	1	0
157567	457	583	556	858	473	557	549	252	541	490	368
169166	1	2	0	2	1	2	1	1	4	2	4
105375671	0	0	0	0	0	0	0	0	0	0	0
105375672	1	0	0	0	0	0	0	0	0	0	0
26986	63026	45747	71265	54174	75181	81672	97538	40273	57256	43837	46628
102466854	453	304	512	411	511	586	571	206	376	258	280
105375673	0	1	4	0	1	1	0	2	2	0	0
7534	29337	45913	42704	57278	60219	85461	35442	32262	29153	40171	36358
401471	0	0	0	0	0	0	0	0	0	0	0
441374	0	0	1	5	0	5	22	0	8	6	2
105375674	5	11	66	103	20	25	150	8	31	38	31
105375675	0	0	4	0	4	2	1	0	0	0	1
105375676	0	0	1	2	2	0	4	0	1	1	1
51123	1325	1468	2028	2875	2249	3328	2069	1213	1700	1723	1930
107984005	1	0	0	2	0	2	0	2	6	1	0
105375679	0	1	0	0	0	0	0	0	0	0	0
83955	76	55	54	111	64	48	61	52	90	62	44
105375680	0	0	0	1	0	0	0	0	0	0	0
107986897	0	0	0	0	0	0	0	0	0	0	0
107986961	1	0	0	0	0	0	0	0	0	0	0
107986962	0	0	0	0	0	1	0	1	0	0	0
79977	5	1	0	2	0	0	0	2	0	4	3
83988	682	74	2	1030	6	1	1	40	0	48	86
107986963	0	0	0	5	0	0	0	1	0	1	0
104054148	0	1	0	0	0	0	0	0	0	0	0
100847001	0	0	0	1	0	0	0	0	0	0	0
50484	1642	1898	9566	2222	2307	1507	1415	1353	6315	8317	5782
101927221	18	15	15	17	10	12	13	5	7	10	18
51366	3618	6211	5649	8063	10241	6777	5462	4942	6128	4915	6571
105375683	22	59	46	61	102	56	53	64	53	38	78
107986898	0	0	2	1	2	0	7	10	1	0	0
105375684	0	0	0	0	0	0	0	0	0	0	0
4956	0	0	0	0	0	0	0	0	0	0	0
7071	3043	2734	3438	3822	2011	1449	3261	971	5429	2047	3698
101927245	25	43	19	18	11	2	68	13	56	13	37
105375686	0	0	0	0	0	0	0	0	0	0	0
105375685	2	1	2	0	0	1	5	0	2	1	2
401472	225	151	49	608	186	24	113	41	273	58	74
51582	11202	9300	11044	11870	15363	9743	8951	5560	5787	11733	6950
100506753	19	49	34	18	24	16	81	44	66	24	52
528	2990	4351	2883	5215	4250	4845	4054	2070	3174	2578	2456
379034	1	2	38	3	2	3	8	6	1	48	2
157556	1	1	8	1	1	0	1	1	0	4	2
79870	4	67	3949	2	2	48	936	1048	384	3115	890
100422992	0	0	1	0	2	0	0	1	2	1	0
100499183	3	2	4	12	12	6	10	9	12	13	13
105369147	55	161	449	440	211	216	226	245	155	312	314
8323	2390	5427	7986	6643	3609	5991	5399	4352	5137	8635	9197
109623480	0	0	1	0	0	1	0	0	1	0	1
115908	3135	724	3447	3986	1067	1930	4454	3906	245	1193	3433
81034	1687	2221	3170	2843	2857	3760	1738	2178	1389	3441	1196
25879	3379	4551	3239	6682	4730	4173	1964	2348	1675	2695	1372
105375690	4	170	25	79	5	93	55	56	2	16	74
9699	69	451	107	637	387	244	354	109	35	107	448
105375689	0	0	0	0	0	0	0	0	0	0	0
107984007	0	2	0	0	0	0	0	1	0	0	0
105375688	0	0	0	1	0	0	0	0	0	0	0
107986899	0	0	0	0	0	0	0	0	0	0	0
81501	0	0	0	57	0	0	0	1	0	3	2
1807	5	3	7	5	15	2	1	1	0	1	0
105375692	1	1	0	1	1	0	1	1	0	0	0
105375691	1	1	2	1	2	1	1	0	1	0	2
693127	0	0	0	1	0	1	1	0	0	0	1
29967	3091	2816	4115	2319	2930	2588	2060	3830	3094	4298	5045
105375694	0	0	0	1	0	0	0	0	0	0	0
105375693	0	0	0	1	0	0	0	0	0	0	0
105375695	0	0	0	0	0	0	0	0	0	0	0
101927392	2	2	0	2	0	1	0	2	1	2	0
23414	600	1318	182	1084	333	642	125	485	19	528	703
105375696	0	0	0	3	1	0	0	0	0	0	0
102723356	1	161	348	260	344	129	348	36	1	47	82
55074	1053	2219	2849	1538	3145	2309	1310	1620	1629	1748	2167
105375700	1	11	4	3	3	18	11	2	1	2	4
137735	0	1	0	2	0	0	1	0	0	0	0
105375701	0	2	0	0	0	0	0	0	0	0	0
284	53	2337	1317	11	218	2916	1	509	124	204	208
105375703	0	0	0	0	0	0	0	0	0	0	0
340419	4	21	0	2	5	0	0	0	5	26	40
3646	12327	13783	16576	16131	21920	13417	15642	9622	12800	11948	11034
105375704	0	0	3	1	0	0	0	0	0	1	0
9694	1194	1824	1710	1209	1502	1734	1134	1254	1357	1270	1234
157753	11	67	104	3	268	130	3	6	14	37	9
102723368	0	0	0	0	1	0	0	0	0	0	0
101927413	3	0	0	0	0	4	0	0	0	0	1
107984017	1	1	0	0	0	0	0	0	0	0	0
7201	2	4	6	5	6	6	2	1	0	2	0
84955	1808	2847	1959	3587	5246	3553	1945	1777	1923	986	1467
56943	2850	3492	2540	2889	3858	3449	2120	1723	1991	1773	1828
93035	3	12	2	4	11	2	1	0	1	13	3
9166	803	1106	520	1266	1198	623	605	547	837	589	614
55638	109	191	48	726	155	18	169	6	233	144	217
100132813	0	0	0	1	0	1	1	0	0	0	1
27012	0	14	0	86	13	0	0	0	1	27	29
101927459	0	0	0	0	0	0	0	0	0	0	0
101927487	0	0	0	0	0	0	0	0	0	0	0
107986965	0	0	0	0	0	0	0	0	0	0	0
105375705	0	0	0	0	0	0	0	0	0	0	0
107986964	0	0	0	0	0	0	0	0	0	0	0
105375706	0	0	0	0	0	0	0	0	0	0	0
105375707	0	0	0	0	0	0	0	0	0	0	0
114788	5	76	104	72	55	12	33	6	51	402	203
100302225	0	0	0	0	0	0	0	0	0	0	0
107986966	0	0	0	0	0	0	0	0	0	0	0
105375709	0	0	0	0	0	0	0	0	0	0	0
105375710	0	0	0	0	0	0	0	0	0	0	0
107986901	0	0	0	0	0	0	0	0	0	0	0
7227	517	1133	2054	725	1971	1030	406	1642	638	719	1178
107986968	0	0	0	0	0	0	0	0	0	0	0
107986902	0	0	0	0	0	0	0	0	0	0	0
107986903	0	0	0	0	0	0	0	0	0	0	0
100859921	3	0	1	4	2	1	0	0	0	1	1
102723447	0	1	0	3	0	0	1	0	0	1	0
105375711	0	0	0	2	0	0	2	0	0	0	0
105375712	0	0	0	0	0	0	0	0	0	0	0
8667	7650	10486	9988	11850	10728	10415	9803	6814	7547	7230	7417
105375713	2	2	5	6	4	3	1	1	1	4	0
84294	1250	1321	1359	2178	1548	1680	942	703	998	737	800
112268030	8	22	11	15	16	3	3	7	23	11	7
5885	13611	12885	8186	14905	22887	19147	7808	10284	7675	7665	11663
644660	112	114	65	115	177	152	69	97	65	79	94
100500914	1	1	0	1	1	1	1	2	1	1	3
441376	173	1	0	6	2	11	0	17	3	36	2
105375715	9	0	0	0	0	0	0	1	0	1	0
169026	0	1	0	5	0	1	0	2	0	0	1
105375716	3	4	0	15	1	7	1	0	2	0	0
107986969	0	1	0	0	0	0	0	0	0	0	0
105375719	0	3	0	2	0	4	0	0	1	0	0
105375717	0	0	1	0	0	0	0	0	0	0	0
90390	397	330	254	632	934	551	574	450	261	243	248
105375721	0	14	8	86	5	78	12	20	6	4	5
107986970	0	0	0	7	0	2	2	1	0	1	2
2131	3158	9101	6606	8498	9238	15247	7174	7617	3415	5326	5948
109623457	0	1	0	0	0	0	0	0	0	0	0
401474	542	1531	1024	1042	564	3068	1273	13	1250	398	535
105375724	0	0	1	1	2	1	3	0	2	0	0
552860	4	7	0	4	4	48	8	0	5	0	0
105375723	0	0	0	1	0	4	0	0	0	2	0
4982	1	478	9431	370	877	23559	229	19188	8868	2533	2426
10584	4	6	15	2	9	56	4	234	99	125	26
101927513	0	0	0	0	0	1	1	4	1	0	0
105375725	0	0	0	0	0	1	0	0	2	12	0
114569	2	1837	252	192	4	1956	5363	83	4453	16517	1146
105375726	0	190	29	22	1	172	446	10	461	1555	110
102466162	0	0	0	0	0	0	0	0	0	0	0
4856	118	1219	815	2017	128	620	63	668	961	3668	770
5168	12	838	3086	20	251	99	154	359	319	1691	429
105375727	0	0	0	0	0	0	0	0	0	0	0
6873	2392	3134	2293	2766	4445	3416	1737	1900	1803	2088	1765
105375728	76	187	70	98	242	185	63	40	36	52	68
79075	518	1133	406	667	1831	1284	307	222	249	299	384
64798	73	271	73	1275	31	110	319	463	2591	2586	3774
105375730	0	3	3	13	0	3	1	3	42	19	47
7373	20	28	0	312	5	6	40	39	964	2635	1591
28998	1685	2128	1364	1737	3251	2109	1253	1362	867	925	894
27085	793	883	302	525	2036	946	361	346	287	282	377
6641	111	1658	2216	48	1298	1507	44	1139	150	1768	268
101927543	2	0	0	0	1	2	0	0	0	0	0
107986874	1	1	0	0	1	11	0	2	0	1	1
105375731	0	0	0	0	0	0	0	0	0	0	0
107986971	1	0	0	0	0	0	0	0	0	1	0
3037	989	8760	938	1466	62	1369	133	1788	38	1046	1007
594842	64	246	60	74	17	116	19	58	5	85	91
105375732	0	0	0	0	0	0	0	0	0	0	0
105375733	0	1	0	0	0	2	3	0	0	0	0
105375734	1	18	0	0	0	3	25	0	0	0	1
107986972	0	2	0	0	0	0	3	0	0	0	0
104266958	0	23	1	2	0	2	137	0	0	1	0
107986904	0	5	4	0	0	3	18	2	0	2	1
22882	814	2396	1639	1626	524	2169	1598	1398	1005	1578	1928
79139	4269	4229	4368	5200	5095	5442	3237	3229	3432	2659	3005
93594	830	1142	721	839	1700	1384	669	893	555	550	605
100189201	0	0	0	0	0	0	0	0	0	0	0
84985	2	6	6	12434	10	121	1713	6	7	28	17
100131726	0	0	1	441	0	1	32	0	1	3	0
100616260	0	0	0	0	0	0	0	0	0	0	0
84933	444	470	395	557	657	391	401	311	293	270	263
100533106	377	516	402	551	641	409	372	303	325	257	272
11244	910	3181	2923	3037	2212	2224	1339	682	2908	1110	1425
29028	6049	10402	3204	3646	15625	9901	3041	2781	2607	2091	4452
100500863	0	3	2	1	7	3	2	2	1	0	2
693130	0	3	2	1	7	3	2	2	1	0	2
105375737	5	6	10	6	9	7	13	4	5	2	9
55093	320	1297	388	487	1109	775	434	435	245	316	377
114907	1532	1538	2248	14518	6752	3564	2592	2559	476	2126	4561
340359	3	1	0	13	0	1	0	9	0	5	0
105375738	1	1	1	44	0	0	0	0	0	0	0
312	0	3	0	29	2	1	2	1	0	4	1
105375739	0	0	0	0	0	0	0	0	0	0	0
157769	3867	4621	5597	8001	8415	7943	3470	4358	2867	3475	3087
654463	1	15	249	92	4	31	0	34	3	232	2
439941	0	0	0	0	0	0	0	0	0	0	0
157376	0	1	7	35	1	1	0	2	0	6	0
101927588	0	1	0	0	4	0	2	1	0	0	1
107986973	0	4	13	69	14	3	1	4	1	6	1
157378	422	1103	810	1143	2136	1539	1062	2488	712	1399	740
55039	540	678	588	723	916	759	408	509	432	354	272
101927612	34	41	25	46	52	35	21	42	64	22	24
11236	1548	2113	1777	2706	2267	1369	1526	1557	1704	1879	2051
83940	1668	2386	1673	2058	3363	1988	1599	1121	1041	877	1065
102466200	1	0	0	1	0	0	1	0	0	1	1
4715	3279	4205	2685	4407	4002	3990	2947	2195	1719	2180	1677
9788	1116	69	1748	1507	739	1732	131	2824	10	227	1142
105375740	63	26	89	77	122	106	21	103	6	20	52
105375741	3	1	6	3	0	2	1	8	0	1	1
100616255	0	0	0	0	0	0	0	0	0	0	0
100616221	0	0	0	0	0	0	0	0	0	0	0
105375743	19	8	0	4	15	3	0	8	0	0	0
105375742	3	0	0	0	0	0	0	0	0	0	0
157381	70	4	0	2	2	2	0	0	0	0	0
137209	48	59	8	103	41	68	101	24	105	10	61
105375744	0	1	0	0	1	0	0	2	1	0	0
6713	2230	2363	1917	1526	4737	4988	2639	2440	2002	1074	1277
9897	2899	4692	3949	4520	4215	4068	3334	2648	3011	2893	3131
286053	796	1177	715	1353	1782	919	710	949	667	663	721
10221	3018	953	1624	2135	1659	1218	891	1123	447	554	1448
105375746	0	0	0	5	0	1	28	0	1	1	1
105375747	0	0	0	0	0	0	0	0	0	0	0
105375748	0	0	0	0	0	0	0	0	0	0	0
